fks,rks,id_fcs,id_rcs,dts,id_pfs
75,137,4,3,0.4,1
44,84,8,13,0.9,0
49,146,3,6,0.6,1
60,111,12,9,0.1,2
60,128,2,12,0.7,2
44,93,13,1,0.2,1
39,155,4,9,0.5,0
80,102,7,5,1.0,1
75,137,12,4,0.9,2
34,111,0,8,0.3,1
54,128,9,1,0.2,0
70,75,6,11,0.6,1
70,128,13,6,0.5,1
49,75,1,10,1.0,2
34,137,7,2,0.7,1
75,111,4,13,0.3,0
80,155,0,10,0.1,0
39,102,11,0,0.7,2
49,119,6,7,0.8,1
60,93,9,3,0.4,0
60,146,5,1,1.0,0
49,111,9,11,0.5,1
44,128,1,4,0.2,2
80,75,10,8,0.8,1
70,119,8,8,0.6,0
39,84,3,5,0.1,2
54,146,13,12,0.3,2
65,93,3,2,0.9,0
65,128,7,13,0.4,1
54,75,3,2,0.8,0
39,146,12,10,0.6,1
70,111,3,6,0.1,2
80,155,5,4,0.3,1
39,102,9,7,0.7,0
49,128,1,0,1.0,1
60,93,11,10,0.4,2
60,146,0,8,0.9,2
49,111,11,4,0.3,1
39,137,6,11,0.2,0
80,75,9,1,0.6,1
75,119,13,2,0.8,2
34,84,2,13,0.2,0
49,155,7,5,0.5,0
70,93,5,8,1.0,2
70,146,12,0,0.1,0
54,93,0,11,0.7,2
34,119,8,3,0.8,2
75,84,6,7,0.4,0
80,137,2,9,0.5,1
39,75,13,6,1.0,2
44,146,4,13,0.7,1
60,111,7,3,0.2,0
60,119,4,6,0.6,0
49,84,8,9,0.1,2
44,155,2,1,0.4,2
75,102,12,12,0.9,0
70,137,10,11,0.9,0
34,102,5,1,0.5,1
54,128,10,8,0.2,2
65,75,1,5,0.8,1
65,137,6,3,0.4,1
54,111,9,13,1.0,2
34,128,0,6,0.7,2
70,75,11,10,0.3,0
75,119,7,7,0.1,1
44,93,4,3,0.6,2
49,155,13,11,0.9,1
60,102,1,0,0.4,0
65,137,13,5,1.0,0
44,84,3,8,0.5,2
39,146,8,1,0.2,2
80,111,3,11,0.8,0
75,155,1,12,0.6,0
34,102,11,2,0.2,1
54,119,5,9,0.3,2
65,84,9,5,0.9,1
70,119,3,10,0.3,1
54,84,12,0,0.7,0
34,146,4,7,1.0,1
75,93,8,4,0.5,2
80,146,10,6,0.4,2
39,111,0,10,0.8,0
44,137,10,3,0.6,0
60,75,5,13,0.1,2
60,155,9,9,0.8,2
49,102,6,5,0.2,1
44,119,12,12,0.5,0
80,93,0,2,1.0,1
70,128,4,1,0.9,2
39,75,7,12,0.3,1
54,137,2,4,0.1,0
65,102,13,8,0.6,1
65,155,2,5,1.0,2
54,102,13,9,0.4,0
34,128,5,2,0.3,0
70,93,7,12,0.7,2
80,128,11,12,0.6,2
44,75,0,1,0.1,1
49,137,9,7,0.4,0
60,111,6,4,0.9,1
60,119,9,0,0.5,1
44,84,5,10,1.0,0
39,155,11,4,0.7,1
80,102,1,7,0.2,2
75,146,3,10,0.2,1
34,111,7,6,0.6,0
49,137,3,13,0.9,1
70,84,12,2,0.3,2
70,128,6,8,0.7,0
54,75,10,5,0.3,1
34,146,1,11,0.5,2
75,111,10,0,1.0,1
80,146,8,1,0.8,0
39,93,3,12,0.4,1
44,119,12,5,0.1,2
65,84,2,9,0.7,0
60,137,13,13,0.2,1
49,111,2,3,0.8,2
44,128,7,9,0.9,1
75,75,4,6,0.5,0
75,119,0,3,0.3,0
34,93,11,7,0.9,2
54,155,6,0,0.6,2
65,102,8,11,0.1,0
65,128,11,9,0.8,0
54,93,1,5,0.4,1
34,155,9,12,0.1,2
70,102,5,1,0.6,1
80,137,3,1,0.7,0
44,111,12,11,0.3,2
49,128,3,4,0.5,2
60,75,8,8,1.0,0
65,155,4,11,0.3,1
44,93,7,0,0.9,2
39,119,1,7,0.6,1
80,84,13,3,0.2,0
75,137,9,6,0.2,0
34,84,6,9,0.8,2
54,146,11,3,1.0,2
70,111,0,13,0.5,0
70,146,7,4,0.7,2
49,111,4,8,0.1,1
34,137,13,1,0.4,0
75,75,2,11,0.8,1
80,119,6,12,1.0,2
39,84,8,2,0.5,1
49,155,0,8,0.2,0
60,93,12,5,0.7,1
60,128,1,2,0.1,2
49,75,10,13,0.6,0
39,137,5,6,0.9,0
80,102,10,10,0.3,2
70,155,12,7,0.5,1
39,102,2,3,0.9,0
54,119,8,10,0.8,1
65,84,4,0,0.2,2
65,155,7,2,0.2,1
54,102,5,13,0.6,0
39,119,13,6,0.9,1
70,84,2,10,0.3,2
80,128,6,7,0.5,1
39,75,9,4,1.0,0
49,137,0,10,0.7,1
60,102,11,0,0.2,2
60,119,1,4,0.6,2
49,84,11,7,0.1,0
39,146,5,1,0.4,0
80,93,10,12,0.8,2
75,146,12,12,1.0,2
34,111,3,2,0.4,1
49,137,7,9,0.3,0
70,75,3,5,0.7,1
70,137,10,11,0.3,1
54,84,1,0,0.9,2
34,146,10,7,0.6,1
75,111,6,3,0.1,0
80,155,2,6,0.2,0
39,93,12,9,0.8,2
44,119,3,3,1.0,2
65,84,8,13,0.5,0
60,137,4,9,0.8,0
49,111,7,5,0.4,1
44,128,2,12,0.1,2
80,75,13,2,0.6,1
70,128,8,0,0.7,0
34,93,6,11,0.3,2
54,155,11,5,0.5,2
65,102,0,8,1.0,0
65,119,5,13,0.2,1
54,93,9,3,0.8,2
34,155,1,9,1.0,1
75,102,11,6,0.5,0
75,137,8,3,0.3,0
44,111,3,7,0.9,2
49,128,12,0,0.6,1
60,75,3,10,0.2,0
65,146,13,8,0.7,0
44,93,1,4,0.3,1
39,119,7,11,0.4,2
80,84,4,1,1.0,1
75,128,0,1,0.8,0
34,75,11,12,0.4,2
54,146,6,6,0.1,2
70,111,9,9,0.6,0
70,146,2,0,0.5,2
49,111,13,10,0.9,0
34,137,4,4,0.8,0
75,84,7,7,0.2,2
80,119,12,10,0.1,1
39,84,0,6,0.6,0
44,155,9,13,0.9,1
60,102,6,2,0.4,2
60,128,10,5,1.0,2
49,75,5,8,0.5,1
44,137,10,2,0.2,0
80,111,1,12,0.7,1
70,155,4,11,0.7,2
34,102,8,1,0.1,1
54,128,2,8,0.4,0
65,93,12,4,0.8,1
65,128,3,8,0.8,2
54,75,12,5,0.2,1
39,137,3,13,0.5,0
70,102,8,2,1.0,1
80,155,11,1,0.9,2
44,102,1,12,0.3,0
49,119,9,4,0.1,0
60,93,5,8,0.6,2
60,146,9,10,0.3,1
44,111,6,0,0.7,0
39,137,11,7,1.0,1
80,75,0,4,0.4,2
75,119,5,6,0.4,1
34,84,7,10,0.8,0
54,146,2,2,0.6,1
70,93,13,13,0.1,2
65,155,6,4,0.9,0
54,102,8,8,0.5,2
34,119,0,1,0.2,2
75,84,12,11,0.8,1
80,137,7,12,0.6,0
39,84,4,1,0.1,1
44,146,13,9,0.4,2
65,111,2,6,0.9,1
60,128,12,3,0.5,0
49,93,2,13,1.0,2
44,155,8,6,0.7,2
75,102,4,9,0.2,0
70,137,1,7,0.1,1
34,111,10,3,0.7,2
54,128,5,11,0.8,1
65,75,10,0,0.4,0
65,137,11,5,0.6,0
54,102,0,9,0.2,2
34,128,9,2,0.3,2
70,75,6,12,0.9,0
75,119,1,11,1.0,0
44,84,13,1,0.5,1
49,155,4,8,0.2,2
60,102,7,5,0.7,1
60,137,3,0,0.1,0
44,75,8,11,0.6,2
39,146,3,3,0.9,1
80,111,13,7,0.4,0
75,146,9,10,0.4,1
34,93,5,6,1.0,2
54,119,11,13,0.7,1
70,84,1,3,0.3,0
70,119,8,8,0.9,2
49,84,4,4,0.3,1
34,155,12,12,0.1,0
75,93,3,1,0.6,1
80,146,5,2,0.8,2
39,111,10,12,0.2,1
49,137,0,5,0.5,0
60,75,10,9,0.9,1
60,155,0,13,0.4,1
49,102,12,2,0.8,0
39,128,6,10,0.7,1
80,93,9,6,0.1,2
70,128,13,4,0.3,2
39,75,2,7,0.7,0
54,146,7,0,1.0,0
65,111,4,10,0.5,2
65,119,13,1,1.0,0
54,84,2,12,0.5,1
39,146,7,4,0.2,2
70,93,4,7,0.8,1
80,146,0,9,0.6,0
44,111,11,5,0.1,1
49,128,6,12,0.3,2
60,75,8,2,0.9,0
60,155,5,6,0.5,1
49,102,10,10,1.0,2
39,119,1,2,0.7,1
80,93,10,13,0.3,0
75,128,8,10,0.1,0
34,75,4,0,0.6,2
49,137,12,7,0.8,2
70,102,2,4,0.4,0
70,137,9,12,0.8,2
54,111,5,1,0.2,0
34,128,11,9,0.5,0
75,75,1,5,0.9,2
80,128,3,5,0.9,2
39,93,8,8,0.3,1
44,155,3,0,0.1,0
60,102,12,11,0.6,1
60,137,1,7,0.2,1
49,84,13,3,0.7,0
44,146,5,11,1.0,1
75,111,7,0,0.5,2
70,155,11,3,0.4,1
34,93,0,13,0.8,0
54,119,9,6,0.7,1
65,84,6,9,0.1,2
65,155,0,11,0.9,2
54,93,10,1,0.3,1
34,119,5,8,0.2,0
75,84,10,4,0.6,1
75,137,12,5,0.7,2
44,75,2,9,0.2,1
49,146,8,1,0.5,0
60,111,4,12,1.0,1
65,119,7,9,0.4,2
44,84,4,6,0.9,0
39,155,13,13,0.6,0
80,102,2,3,0.1,2
75,137,6,0,0.3,1
34,102,9,11,0.7,0
54,128,0,3,1.0,1
65,75,12,7,0.4,2
70,128,4,2,0.6,0
54,75,7,12,0.1,1
34,146,1,5,0.3,2
75,111,13,8,0.9,1
80,155,9,8,0.9,0
39,102,6,4,0.5,2
44,128,11,11,0.2,2
60,93,0,1,0.8,0
60,146,10,3,0.1,1
49,111,1,7,0.7,2
44,137,9,0,0.8,1
80,84,5,10,0.4,0
70,119,3,13,0.5,1
39,84,13,2,1.0,2
54,155,3,10,0.7,2
65,93,8,6,0.3,0
65,146,4,7,0.3,0
54,111,8,4,0.9,2
34,137,2,10,0.6,2
70,75,12,0,0.2,0
80,119,10,2,0.2,1
44,84,6,13,0.8,2
49,146,10,6,1.0,1
60,93,1,10,0.5,0
60,128,11,13,0.9,0
44,75,0,2,0.4,2
39,137,8,8,0.1,2
80,102,6,5,0.6,0
75,155,2,4,0.7,0
34,102,13,8,0.3,1
49,119,4,1,0.4,2
70,93,7,11,1.0,1
65,128,0,6,0.1,1
54,93,11,9,0.6,0
34,155,6,3,0.9,1
75,102,9,13,0.3,2
80,146,13,11,0.5,1
39,111,2,0,1.0,0
44,128,7,7,0.8,1
65,75,5,3,0.2,2
60,155,7,1,0.6,2
49,93,3,11,0.1,1
44,119,12,4,0.4,0
75,84,3,8,0.8,1
75,137,5,9,1.0,2
34,84,10,6,0.5,0
54,146,1,12,0.3,0
65,111,11,1,0.7,2
65,128,9,3,0.5,1
54,75,6,7,1.0,0
34,146,12,0,0.8,1
70,111,0,11,0.2,2
80,146,4,13,0.2,2
44,93,7,3,0.6,0
49,119,2,9,0.9,0
60,84,13,6,0.3,2
65,137,2,2,1.0,2
44,102,12,12,0.4,1
39,128,4,5,0.3,0
80,75,8,9,0.7,1
75,119,10,8,0.6,2
34,93,0,5,0.1,1
54,155,10,11,0.4,0
70,102,5,1,0.8,1
70,155,12,10,0.2,1
49,102,3,6,0.8,2
34,119,8,13,0.9,2
75,93,3,3,0.5,0
80,128,1,0,0.4,1
39,75,11,10,0.9,2
44,137,5,4,0.6,1
60,111,9,7,0.1,0
60,119,6,12,0.7,0
49,84,9,1,0.2,2
39,155,0,7,0.5,2
80,102,11,4,1.0,0
70,146,7,5,0.8,0
39,111,5,9,0.4,1
54,137,13,2,0.1,2
65,84,1,12,0.7,1
65,137,6,6,0.9,2
54,84,9,9,0.3,0
39,146,0,3,0.2,0
70,111,12,13,0.6,2
80,155,7,11,0.8,1
39,102,4,0,0.2,0
49,119,13,7,0.5,1
60,84,2,3,1.0,2
60,137,12,1,0.4,2
44,111,2,11,0.8,1
39,128,8,5,0.6,0
80,75,4,8,0.1,2
75,119,1,9,0.3,2
34,93,10,5,0.7,1
49,155,5,12,1.0,0
70,102,10,2,0.5,1
70,155,3,7,0.6,1
54,102,12,4,0.1,2
34,119,3,10,0.4,1
75,93,8,0,0.9,0
80,128,11,3,0.9,1
39,75,1,13,0.5,2
44,137,9,6,0.2,1
65,102,5,10,0.8,0
60,119,9,12,0.1,0
49,84,6,2,0.7,1
44,146,11,9,0.8,2
75,93,0,5,0.4,1
70,146,4,4,0.5,0
34,111,7,8,1.0,2
54,128,1,1,0.7,2
65,75,13,12,0.2,0
65,146,8,10,1.0,1
54,111,3,6,0.5,2
34,137,12,13,0.2,1
75,75,2,2,0.7,0
75,119,6,0,0.6,0
44,84,10,10,0.2,2
49,155,1,4,0.3,2
60,93,10,7,0.9,0
65,128,0,11,0.4,0
44,75,11,1,1.0,1
39,146,6,8,0.7,2
80,111,8,4,0.3,1
75,155,13,5,0.1,0
34,102,2,8,0.6,1
54,128,7,2,0.9,2
65,93,4,13,0.4,1
70,119,11,3,0.8,2
49,93,0,7,0.2,0
34,155,9,0,0.5,0
75,102,6,11,0.9,2
80,137,2,13,0.9,1
39,102,13,3,0.3,0
44,128,5,9,0.1,1
60,75,7,6,0.6,2
60,146,3,1,0.3,2
49,93,7,12,0.7,0
44,119,3,6,1.0,0
80,84,12,9,0.5,2
70,137,10,8,0.4,2
34,75,5,5,0.8,1
54,146,11,11,0.7,0
65,111,1,1,0.1,1
65,155,10,12,0.5,2
54,93,0,1,1.0,1
39,119,10,9,0.8,0
70,84,5,5,0.2,1
80,137,2,4,0.2,2
44,84,12,8,0.6,0
49,146,4,1,0.9,0
60,111,8,11,0.3,2
60,128,4,7,1.0,1
44,93,7,3,0.4,0
39,155,2,10,0.3,1
80,102,13,0,0.7,2
75,146,9,3,0.6,2
34,111,6,13,0.1,0
54,128,12,6,0.4,0
70,75,0,9,0.9,2
65,128,7,1,0.2,0
54,75,4,11,0.8,2
34,137,13,4,1.0,2
75,102,1,8,0.5,0
80,155,6,8,0.3,0
39,102,9,5,0.9,1
44,119,0,12,0.6,2
65,84,11,2,0.1,1
60,146,1,6,0.7,1
49,111,10,10,0.3,2
44,137,5,2,0.5,1
75,75,9,13,1.0,0
75,119,13,10,0.8,1
34,84,3,0,0.4,2
54,155,8,7,0.1,1
65,93,3,3,0.6,0
65,119,2,2,0.3,0
54,84,13,12,0.9,1
34,155,4,5,0.6,2
70,93,7,9,0.2,1
75,146,11,7,0.2,0
44,111,0,4,0.8,1
49,137,8,12,1.0,2
60,84,6,1,0.5,1
65,155,10,4,0.8,0
44,102,5,7,0.4,2
39,128,10,0,0.1,2
80,93,1,10,0.6,0
75,128,4,13,0.7,1
34,75,8,2,0.3,2
54,137,2,10,0.4,1
70,111,12,6,1.0,0
70,137,5,11,0.1,2
49,111,9,0,0.6,1
34,128,1,8,0.9,0
75,75,11,5,0.4,1
80,119,8,5,0.5,2
39,93,3,9,0.9,0
49,155,12,2,0.8,0
60,102,3,12,0.2,2
60,128,13,9,0.7,1
49,75,2,6,0.1,0
39,146,7,13,0.4,1
80,111,5,3,0.8,2
70,146,0,0,1.0,1
39,93,11,11,0.5,0
54,119,6,3,0.2,0
65,84,9,7,0.7,2
65,146,0,5,0.2,0
54,111,11,8,0.7,1
39,128,6,1,1.0,2
70,75,9,11,0.5,1
80,128,13,12,0.3,0
39,93,1,2,0.9,2
49,155,7,9,0.6,2
60,102,4,5,0.2,0
60,137,8,3,0.7,1
49,75,3,13,0.3,2
39,146,13,6,0.4,1
80,111,3,10,1.0,0
75,155,5,7,0.8,1
34,93,9,3,0.4,2
49,119,1,11,0.1,1
70,84,11,0,0.6,0
70,119,4,9,0.5,2
54,84,8,5,1.0,0
34,146,3,12,0.8,0
75,93,12,2,0.2,1
80,146,10,1,0.1,2
39,111,5,12,0.6,1
44,137,10,4,0.9,0
60,75,0,8,0.3,1
60,155,12,10,1.0,2
49,102,0,0,0.5,0
44,119,9,7,0.3,0
75,84,6,4,0.7,2
70,128,2,6,0.6,1
34,75,13,10,0.1,0
54,137,4,3,0.4,1
65,102,7,13,0.8,2
65,128,12,8,0.2,2
54,75,3,4,0.6,0
34,137,8,12,0.9,0
75,111,3,1,0.3,2
75,155,1,2,0.5,2
44,102,11,13,1.0,1
49,119,5,5,0.8,0
60,93,9,8,0.2,1
65,146,6,13,0.6,2
44,111,9,2,0.1,0
39,137,0,10,0.4,1
80,84,11,6,0.8,2
75,119,7,4,1.0,1
34,84,5,7,0.4,0
54,155,13,0,0.3,1
65,102,2,10,0.7,2
70,146,8,6,0.4,0
49,93,6,9,0.9,1
34,119,12,1,0.6,2
75,84,0,12,0.1,1
80,137,4,11,0.2,0
39,75,7,1,0.8,1
44,146,2,8,0.9,2
60,111,13,4,0.5,1
60,119,2,0,0.8,1
49,93,12,11,0.4,2
44,155,4,3,0.1,1
80,102,8,7,0.7,0
70,137,10,9,0.7,0
39,102,1,6,0.2,2
54,128,10,13,0.5,2
65,75,5,3,1.0,0
65,128,9,10,0.6,1
54,93,5,0,0.1,2
39,155,11,7,0.3,1
70,102,1,3,0.9,0
80,137,3,6,1.0,1
44,111,8,9,0.5,2
49,128,3,3,0.2,1
60,75,13,13,0.8,0
60,155,1,9,0.1,0
44,102,13,5,0.6,2
39,119,4,12,0.8,2
80,84,7,1,0.4,0
75,137,11,1,0.5,0
34,84,0,11,1.0,1
49,146,9,4,0.7,2
70,111,6,8,0.3,1
70,146,13,2,0.9,1
54,111,2,13,0.4,0
34,128,7,6,0.1,1
75,75,4,10,0.6,2
80,119,0,7,0.8,2
39,84,12,4,0.2,0
44,146,6,10,0.5,0
65,93,8,0,0.9,2
60,128,5,4,0.4,2
49,75,10,8,0.8,1
44,137,1,1,0.7,0
75,111,10,11,0.1,1
75,155,8,12,0.3,2
34,102,4,2,0.7,0
54,119,12,8,1.0,0
65,93,2,5,0.5,1
65,155,5,0,0.7,1
54,102,7,10,0.2,0
34,128,2,4,0.5,1
70,93,13,7,1.0,2
80,128,9,10,0.9,2
44,75,6,6,0.3,0
49,137,11,13,0.2,0
60,111,0,2,0.6,2
65,119,11,5,0.3,2
44,84,1,8,0.7,1
39,155,9,2,1.0,0
80,93,5,12,0.4,1
75,146,3,12,0.4,2
34,111,12,1,0.9,0
54,137,3,7,0.6,0
70,84,7,4,0.1,2
70,137,1,13,0.9,0
49,75,10,3,0.5,2
34,146,6,9,0.2,2
75,111,10,6,0.8,0
80,155,12,3,0.6,1
39,93,2,7,0.1,2
49,119,8,0,0.3,1
60,84,3,11,0.9,0
60,137,7,8,0.5,0
49,102,4,5,1.0,1
39,128,13,11,0.7,2
80,75,2,0,0.3,1
70,119,6,2,0.1,0
39,84,8,12,0.7,1
54,155,0,5,0.8,2
65,102,11,9,0.4,1
65,137,13,12,1.0,2
54,102,4,3,0.5,0
39,128,7,9,0.3,0
70,75,2,0,0.7,2
80,119,6,2,0.7,2
39,84,11,8,0.1,1
49,155,0,6,0.4,0
60,102,9,11,0.8,1
60,137,1,7,0.5,2
49,75,10,2,0.9,0
39,146,5,10,0.8,0
80,111,10,5,0.2,2
75,146,8,5,0.1,1
34,93,3,13,0.6,0
49,119,12,0,0.9,1
70,84,3,9,0.3,2
70,119,9,6,0.7,0
54,84,1,11,0.3,1
34,155,11,3,0.4,2
75,93,5,8,1.0,1
80,146,2,8,0.9,0
39,111,7,0,0.4,2
44,137,4,13,0.1,2
65,84,13,4,0.6,0
60,155,5,1,0.2,1
49,102,13,10,0.7,2
44,128,1,4,1.0,1
80,93,7,13,0.5,0
70,128,11,11,0.3,1
34,75,6,5,0.9,2
54,137,9,7,0.6,1
65,111,0,2,0.2,0
65,128,5,3,0.8,0
54,75,10,12,0.4,1
34,137,1,0,0.1,2
75,111,10,9,0.7,1
75,155,12,8,0.7,0
44,102,3,3,0.2,1
49,119,8,11,0.5,2
60,93,3,6,1.0,1
65,146,7,1,0.3,1
44,111,2,7,0.9,2
39,128,13,5,0.6,1
80,75,4,11,0.1,0
75,119,0,13,0.2,0
34,84,9,4,0.8,2
54,146,6,10,0.9,2
70,93,11,1,0.5,0
70,155,2,12,0.6,2
49,102,7,6,0.1,0
34,119,4,8,0.4,0
75,84,13,2,0.8,2
80,137,8,0,1.0,2
39,84,0,9,0.5,1
44,146,12,3,0.3,0
60,111,6,12,0.7,1
60,128,11,9,0.2,1
49,93,6,1,0.6,0
44,155,9,13,0.9,0
80,102,0,4,0.3,2
70,137,4,5,0.5,1
39,111,12,10,1.0,0
54,128,2,2,0.8,1
65,75,8,7,0.2,2
65,119,3,1,0.4,1
54,93,8,9,0.8,0
39,155,3,4,0.7,1
70,102,12,13,0.1,2
80,137,10,10,0.2,2
44,102,1,5,0.7,0
49,128,10,7,1.0,0
60,75,5,2,0.5,2
60,146,11,6,0.9,2
44,93,6,12,0.4,1
39,119,9,2,0.1,0
80,84,0,7,0.6,1
75,137,4,9,0.8,2
34,75,13,0,0.2,1
49,146,2,12,0.5,0
70,111,7,3,0.9,2
65,146,6,7,0.1,1
54,111,11,1,0.6,2
34,137,0,11,0.8,1
75,84,9,6,0.4,0
80,119,13,4,0.4,1
39,84,5,13,1.0,2
44,155,7,1,0.7,1
65,102,1,10,0.3,0
60,128,8,12,0.6,0
49,75,2,4,0.2,2
44,137,12,9,0.3,2
75,111,3,0,0.9,0
75,155,1,3,1.0,0
34,102,9,8,0.5,1
54,128,5,6,0.2,2
65,93,11,11,0.8,1
65,155,9,10,0.5,0
54,102,0,1,1.0,2
34,119,11,13,0.7,2
70,84,6,4,0.3,0
75,128,2,5,0.1,1
44,75,7,11,0.6,2
49,137,4,1,0.8,1
60,102,13,7,0.4,0
60,119,3,11,1.0,0
44,84,12,6,0.5,1
39,146,3,8,0.2,2
80,93,8,3,0.8,1
75,146,10,0,0.6,0
34,111,5,8,0.1,1
54,137,10,4,0.3,2
70,75,1,12,0.9,1
70,137,12,2,0.3,1
49,75,4,7,0.7,0
34,146,8,5,1.0,1
75,111,2,10,0.4,2
80,155,5,13,0.4,1
39,93,10,5,0.9,0
49,119,1,9,0.6,0
60,84,9,0,0.1,2
60,146,0,3,0.8,2
49,111,8,12,0.2,1
39,128,6,0,0.5,0
80,75,12,9,1.0,1
70,128,7,8,0.9,2
39,93,2,3,0.3,0
54,155,13,11,0.2,0
65,102,4,6,0.6,2
65,128,7,10,0.1,1
54,75,1,5,0.7,2
39,146,13,7,0.8,1
70,111,5,2,0.4,0
80,146,0,0,0.5,1
39,93,9,9,1.0,2
49,119,6,5,0.7,1
60,84,11,13,0.2,0
60,137,5,9,0.6,0
49,102,11,0,0.1,1
39,128,1,12,0.4,2
80,75,9,3,0.9,1
75,119,12,6,0.9,0
34,93,4,11,0.5,2
49,155,8,2,0.2,2
70,102,3,8,0.8,0
70,155,10,4,0.4,2
54,102,5,13,0.8,0
34,128,10,1,0.6,0
75,93,1,10,0.1,2
80,128,3,7,0.3,1
39,75,12,2,0.7,0
44,137,3,11,1.0,1
60,111,8,5,0.4,2
60,119,2,3,0.9,2
49,84,7,8,0.3,0
44,155,4,6,0.2,0
75,93,13,11,0.6,1
70,146,9,13,0.8,2
34,111,0,4,0.2,1
54,137,11,8,0.5,0
65,84,6,0,1.0,1
65,146,1,5,0.3,2
54,111,10,11,0.7,0
34,137,5,1,1.0,1
75,75,11,7,0.5,2
75,119,8,10,0.4,1
44,84,2,1,0.8,0
49,155,12,13,0.7,1
60,93,4,4,0.1,2
65,128,13,0,0.8,2
44,75,4,8,0.2,0
39,137,7,4,0.5,0
80,102,2,12,1.0,2
75,155,6,11,0.9,2
34,102,12,6,0.3,1
54,119,0,8,0.1,0
65,84,8,3,0.6,1
70,128,4,13,0.4,1
54,93,13,4,1.0,2
34,155,2,10,0.7,1
75,102,7,1,0.3,0
80,146,11,2,0.1,0
39,111,6,7,0.6,2
44,128,9,5,0.9,2
60,75,0,10,0.4,0
60,155,10,7,1.0,0
49,93,1,2,0.5,1
44,119,10,12,0.2,2
80,84,5,6,0.7,1
70,137,3,3,0.6,0
39,84,8,12,0.2,1
54,146,3,0,0.3,2
65,111,12,9,0.9,1
65,146,4,2,0.7,0
54,93,13,7,0.3,2
34,119,2,6,0.5,2
70,84,7,12,1.0,0
80,137,11,12,0.8,0
44,75,5,3,0.4,1
49,146,9,9,0.1,2
60,111,1,0,0.7,1
60,119,9,4,0.2,1
44,93,0,13,0.8,2
39,155,11,1,0.9,1
80,102,6,9,0.5,0
75,137,1,7,0.3,1
34,102,7,2,0.9,2
49,128,5,10,0.6,1
70,75,13,5,0.1,0
65,128,0,9,1.0,2
54,75,9,0,0.4,1
34,146,6,12,0.3,0
75,111,11,4,0.7,1
80,155,7,6,0.6,2
39,102,2,11,0.1,0
44,128,13,3,0.4,0
65,93,4,8,0.9,2
60,146,12,11,0.5,1
49,111,3,6,1.0,0
44,137,8,7,0.7,1
75,84,3,1,0.2,2
75,119,5,1,0.2,2
34,84,10,10,0.6,0
54,155,1,4,0.9,0
65,93,10,13,0.3,2
65,119,12,8,0.7,2
54,84,6,3,0.1,1
34,146,8,11,0.4,0
70,93,0,6,0.8,1
75,146,4,4,1.0,2
44,111,13,12,0.5,0
49,128,2,0,0.3,0
60,75,7,8,0.7,2
65,155,2,13,0.1,1
44,102,8,4,0.6,0
39,119,4,10,0.9,1
80,93,12,1,0.4,2
75,128,9,2,0.5,2
34,75,0,7,0.9,0
54,137,11,5,0.8,1
70,102,6,10,0.2,2
70,137,8,0,0.8,0
49,111,3,9,0.4,1
34,128,12,3,0.1,2
75,75,3,12,0.6,1
80,119,1,11,0.7,0
39,93,10,6,0.3,1
44,155,5,8,0.5,2
60,102,10,2,1.0,1
60,137,6,5,0.3,0
49,84,11,10,0.9,2
39,146,0,2,0.6,2
80,111,9,7,0.1,0
70,155,13,9,0.2,1
39,102,4,1,0.8,2
54,119,7,13,1.0,1
65,84,2,5,0.5,0
65,119,6,8,0.2,2
54,84,12,0,0.7,0
39,155,0,13,1.0,0
70,102,8,4,0.5,2
80,146,13,6,0.4,2
39,111,4,11,0.8,1
49,137,7,3,0.7,0
60,84,1,8,0.1,1
60,155,8,10,0.8,1
44,102,2,5,0.2,0
39,119,12,7,0.5,1
80,93,4,2,0.9,2
75,128,0,1,0.9,1
34,75,9,10,0.4,0
49,137,6,4,0.1,1
70,111,11,13,0.6,2
70,137,3,2,0.4,0
54,102,8,8,1.0,1
34,128,3,6,0.7,2
75,75,12,12,0.3,1
80,119,10,12,0.1,0
39,93,1,3,0.6,2
44,155,10,9,0.8,2
65,102,5,0,0.4,1
60,128,11,5,1.0,1
49,75,6,13,0.5,2
44,146,9,1,0.2,1
80,111,0,9,0.8,0
70,146,4,7,0.6,0
34,93,13,2,0.2,2
54,119,2,10,0.3,2
65,84,7,5,0.9,0
65,155,13,0,0.1,0
54,93,4,9,0.6,1
34,119,7,3,0.8,2
75,84,2,12,0.4,1
75,137,5,12,0.5,0
44,75,11,6,1.0,2
49,146,1,7,0.7,2
60,111,9,2,0.3,0
65,128,0,5,0.6,1
44,93,8,10,0.1,2
39,155,6,2,0.3,1
80,102,11,7,0.9,0
75,146,7,9,1.0,0
34,111,1,1,0.5,2
54,128,13,13,0.2,2
65,75,5,4,0.8,0
70,128,9,8,0.4,2
49,75,0,3,0.8,1
34,137,11,11,0.6,0
75,102,6,6,0.1,1
80,155,2,4,0.3,2
39,102,7,12,0.7,1
44,119,4,0,1.0,0
60,93,13,9,0.4,1
60,146,3,13,0.9,2
49,111,12,4,0.3,0
44,137,3,10,0.2,0
80,75,8,1,0.6,2
70,119,10,1,0.7,1
34,84,5,7,0.2,0
54,146,10,6,0.5,1
65,93,1,11,1.0,2
65,146,10,4,0.7,1
54,111,1,13,0.1,0
39,137,10,1,0.4,1
70,84,6,10,0.8,2
80,119,2,7,1.0,1
44,84,8,1,0.5,0
49,155,4,11,0.3,1
60,93,12,5,0.7,2
60,128,4,3,0.1,2
44,75,13,8,0.6,1
